iter	Passed	Remaining
3230	27611	23663
3231	27619	23653
3232	27628	23646
3233	27638	23638
3234	27648	23631
3235	27655	23622
3236	27666	23615
3237	27673	23605
3238	27683	23597
3239	27691	23588
3240	27698	23579
3241	27705	23569
3242	27714	23560
3243	27721	23551
3244	27731	23544
3245	27738	23534
3246	27748	23527
3247	27758	23519
3248	27767	23511
3249	27775	23502
3250	27783	23493
3251	27793	23485
3252	27800	23475
3253	27808	23467
3254	27816	23458
3255	27825	23450
3256	27834	23441
3257	27845	23435
3258	27853	23425
3259	27863	23418
3260	27871	23409
3261	27880	23402
3262	27889	23393
3263	27896	23384
3264	27903	23374
3265	27912	23365
3266	27918	23355
3267	27928	23348
3268	27935	23338
3269	27946	23331
3270	27955	23323
3271	27964	23314
3272	27973	23306
3273	27981	23298
3274	27990	23289
3275	27997	23280
3276	28005	23271
3277	28013	23261
3278	28022	23254
3279	28026	23241
3280	28033	23231
3281	28043	23224
3282	28050	23214
3283	28061	23208
3284	28071	23200
3285	28079	23191
3286	28088	23183
3287	28096	23174
3288	28103	23164
3289	28111	23155
3290	28119	23147
3291	28128	23138
3292	28136	23129
3293	28144	23120
3294	28153	23112
3295	28162	23104
3296	28171	23096
3297	28179	23087
3298	28188	23079
3299	28195	23069
3300	28204	23061
3301	28212	23051
3302	28220	23043
3303	28228	23033
3304	28238	23026
3305	28246	23017
3306	28257	23010
3307	28263	23000
3308	28274	22993
3309	28281	22984
3310	28290	22975
3311	28297	22966
3312	28306	22957
3313	28313	22947
3314	28323	22941
3315	28330	22931
3316	28341	22924
3317	28347	22914
3318	28357	22906
3319	28366	22898
3320	28375	22890
3321	28384	22881
3322	28391	22872
3323	28399	22863
3324	28409	22855
3325	28418	22847
3326	28426	22838
3327	28435	22830
3328	28443	22821
3329	28453	22813
3330	28461	22805
3331	28471	22797
3332	28478	22788
3333	28488	22780
3334	28495	22770
3335	28503	22762
3336	28510	22752
3337	28521	22745
3338	28527	22735
3339	28539	22728
3340	28547	22720
3341	28556	22712
3342	28574	22710
3343	28584	22703
3344	28591	22693
3345	28599	22685
3346	28607	22675
3347	28617	22668
3348	28625	22659
3349	28636	22652
3350	28643	22642
3351	28653	22635
3352	28662	22627
3353	28672	22619
3354	28681	22611
3355	28689	22602
3356	28696	22593
3357	28704	22584
3358	28714	22576
3359	28723	22568
3360	28734	22561
3361	28742	22552
3362	28752	22545
3363	28760	22536
3364	28769	22528
3365	28778	22519
3366	28785	22510
3367	28792	22500
3368	28800	22491
3369	28807	22482
3370	28818	22475
3371	28827	22466
3372	28836	22458
3373	28844	22449
3374	28852	22441
3375	28862	22433
3376	28869	22423
3377	28878	22415
3378	28885	22405
3379	28893	22396
3380	28900	22387
3381	28909	22378
3382	28918	22370
3383	28926	22361
3384	28934	22353
3385	28943	22344
3386	28952	22336
3387	28962	22328
3388	28970	22320
3389	28979	22311
3390	28986	22301
3391	28993	22291
3392	29000	22282
3393	29009	22273
3394	29017	22265
3395	29028	22258
3396	29036	22249
3397	29046	22242
3398	29053	22232
3399	29064	22225
3400	29072	22216
3401	29080	22207
3402	29087	22198
3403	29095	22189
3404	29102	22179
3405	29112	22171
3406	29119	22162
3407	29130	22155
3408	29139	22147
3409	29148	22138
3410	29156	22130
3411	29165	22121
3412	29175	22114
3413	29182	22105
3414	29191	22096
3415	29198	22086
3416	29206	22078
3417	29214	22069
3418	29224	22061
3419	29233	22053
3420	29244	22046
3421	29251	22037
3422	29262	22030
3423	29271	22022
3424	29279	22013
3425	29288	22004
3426	29296	21995
3427	29304	21987
3428	29314	21979
3429	29324	21972
3430	29332	21962
3431	29342	21955
3432	29349	21946
3433	29360	21939
3434	29367	21929
3435	29376	21920
3436	29382	21911
3437	29391	21902
3438	29398	21892
3439	29410	21887
3440	29419	21878
3441	29427	21870
3442	29436	21861
3443	29444	21852
3444	29453	21844
3445	29461	21835
3446	29470	21827
3447	29478	21817
3448	29485	21808
3449	29493	21799
3450	29503	21791
3451	29511	21783
3452	29521	21775
3453	29529	21767
3454	29540	21760
3455	29547	21750
3456	29557	21742
3457	29564	21733
3458	29573	21724
3459	29580	21715
3460	29589	21706
3461	29595	21696
3462	29605	21689
3463	29612	21679
3464	29623	21672
3465	29630	21662
3466	29640	21655
3467	29649	21646
3468	29657	21638
3469	29666	21629
3470	29675	21622
3471	29682	21612
3472	29690	21603
3473	29697	21593
3474	29707	21586
3475	29716	21577
3476	29724	21569
3477	29734	21561
3478	29742	21552
3479	29752	21544
3480	29759	21535
3481	29768	21527
3482	29776	21517
3483	29784	21509
3484	29791	21499
3485	29801	21491
3486	29809	21482
3487	29820	21476
3488	29827	21466
3489	29837	21458
3490	29844	21449
3491	29854	21441
3492	29860	21431
3493	29870	21423
3494	29876	21413
3495	29885	21405
3496	29892	21395
3497	29902	21388
3498	29909	21378
3499	29920	21371
3500	29927	21361
3501	29936	21354
3502	29944	21344
3503	29953	21336
3504	29960	21326
3505	29968	21318
3506	29975	21308
3507	29983	21299
3508	29990	21289
3509	30001	21282
3510	30009	21274
3511	30020	21267
3512	30029	21259
3513	30038	21250
3514	30046	21242
3515	30055	21233
3516	30064	21225
3517	30071	21216
3518	30079	21207
3519	30087	21197
3520	30096	21189
3521	30104	21180
3522	30113	21172
3523	30121	21163
3524	30132	21156
3525	30139	21147
3526	30150	21140
3527	30160	21132
3528	30167	21123
3529	30174	21113
3530	30183	21105
3531	30190	21095
3532	30199	21087
3533	30207	21078
3534	30217	21071
3535	30227	21063
3536	30236	21055
3537	30247	21048
3538	30254	21038
3539	30263	21030
3540	30270	21020
3541	30280	21013
3542	30290	21005
3543	30300	20998
3544	30310	20990
3545	30319	20982
3546	30330	20975
3547	30338	20966
3548	30351	20961
3549	30360	20952
3550	30368	20944
3551	30377	20935
3552	30384	20926
3553	30395	20919
3554	30402	20909
3555	30412	20902
3556	30420	20893
3557	30431	20886
3558	30443	20880
3559	30453	20872
3560	30467	20867
3561	30484	20865
3562	30505	20864
3563	30519	20860
3564	30539	20859
3565	30557	20856
3566	30577	20856
3567	30592	20852
3568	30605	20846
3569	30617	20840
3570	30631	20835
3571	30644	20830
3572	30654	20822
3573	30665	20815
3574	30676	20808
3575	30685	20800
3576	30695	20792
3577	30703	20783
3578	30712	20775
3579	30722	20768
3580	30730	20758
3581	30738	20750
3582	30746	20740
3583	30756	20732
3584	30763	20723
3585	30774	20716
3586	30785	20709
3587	30796	20702
3588	30810	20697
3589	30825	20693
3590	30834	20684
3591	30844	20677
3592	30853	20669
3593	30862	20661
3594	30873	20654
3595	30881	20645
3596	30892	20638
3597	30902	20630
3598	30911	20621
3599	30921	20614
3600	30928	20604
3601	30941	20599
3602	30955	20593
3603	30967	20587
3604	30979	20581
3605	30991	20574
3606	31002	20567
3607	31011	20559
3608	31030	20557
3609	31042	20551
3610	31055	20546
3611	31071	20542
3612	31088	20539
3613	31099	20532
3614	31109	20524
3615	31125	20520
3616	31141	20517
3617	31156	20512
3618	31182	20515
3619	31201	20513
3620	31213	20507
3621	31225	20500
3622	31238	20495
3623	31254	20491
3624	31265	20484
3625	31277	20477
3626	31292	20473
3627	31305	20467
3628	31319	20462
3629	31337	20460
3630	31351	20455
3631	31365	20449
3632	31378	20443
3633	31393	20439
3634	31406	20433
3635	31445	20444
3636	31481	20453
3637	31515	20461
3638	31540	20463
3639	31562	20463
3640	31573	20456
3641	31588	20451
3642	31607	20449
3643	31630	20450
3644	31642	20443
3645	31653	20437
3646	31667	20431
3647	31678	20424
3648	31687	20415
3649	31700	20409
3650	31711	20402
3651	31720	20394
3652	31732	20387
3653	31743	20380
3654	31752	20372
3655	31764	20365
3656	31778	20359
3657	31789	20352
3658	31804	20348
3659	31818	20342
3660	31832	20337
3661	31843	20330
3662	31859	20326
3663	31869	20318
3664	31874	20307
3665	31883	20298
3666	31893	20291
3667	31900	20281
3668	31912	20274
3669	31921	20266
3670	31930	20257
3671	31941	20250
3672	31949	20241
3673	31961	20234
3674	31973	20228
3675	31986	20222
3676	31996	20214
3677	32007	20206
3678	32014	20197
3679	32025	20190
3680	32033	20180
3681	32044	20173
3682	32054	20165
3683	32063	20157
3684	32074	20150
3685	32081	20140
3686	32092	20133
3687	32099	20123
3688	32111	20116
3689	32125	20110
3690	32135	20103
3691	32144	20094
3692	32155	20087
3693	32162	20077
3694	32174	20071
3695	32187	20064
3696	32196	20056
3697	32209	20050
3698	32218	20041
3699	32230	20035
3700	32242	20028
3701	32255	20022
3702	32262	20012
3703	32273	20005
3704	32283	19997
3705	32292	19988
3706	32302	19980
3707	32310	19971
3708	32320	19963
3709	32327	19954
3710	32338	19946
3711	32345	19937
3712	32355	19929
3713	32363	19919
3714	32373	19912
3715	32380	19902
3716	32389	19893
3717	32396	19884
3718	32406	19876
3719	32416	19867
3720	32424	19858
3721	32435	19851
3722	32443	19842
3723	32454	19835
3724	32461	19825
3725	32471	19817
3726	32481	19809
3727	32490	19801
3728	32501	19793
3729	32511	19785
3730	32524	19779
3731	32534	19771
3732	32543	19762
3733	32554	19755
3734	32564	19748
3735	32574	19739
3736	32585	19732
3737	32597	19725
3738	32606	19717
3739	32616	19709
3740	32626	19701
3741	32637	19694
3742	32650	19688
3743	32658	19678
3744	32670	19672
3745	32681	19664
3746	32690	19656
3747	32701	19648
3748	32710	19639
3749	32720	19632
3750	32732	19625
3751	32740	19616
3752	32752	19609
3753	32762	19601
3754	32772	19593
3755	32783	19586
3756	32791	19577
3757	32802	19569
3758	32812	19561
3759	32820	19552
3760	32831	19545
3761	32839	19536
3762	32853	19530
3763	32865	19523
3764	32872	19514
3765	32884	19507
3766	32897	19500
3767	32905	19491
3768	32916	19484
3769	32926	19476
3770	32935	19467
3771	32947	19460
3772	32954	19451
3773	32965	19443
3774	32972	19434
3775	32982	19426
3776	32992	19418
3777	33002	19410
3778	33014	19403
3779	33021	19393
3780	33032	19386
3781	33041	19377
3782	33052	19370
3783	33064	19363
3784	33074	19355
3785	33084	19347
3786	33096	19340
3787	33104	19331
3788	33116	19324
3789	33125	19315
3790	33134	19307
3791	33144	19299
3792	33153	19290
3793	33164	19283
3794	33173	19274
3795	33183	19266
3796	33195	19259
3797	33204	19251
3798	33215	19243
3799	33226	19236
3800	33235	19227
3801	33247	19221
3802	33257	19212
3803	33266	19204
3804	33279	19197
3805	33288	19189
3806	33299	19182
3807	33309	19174
3808	33321	19166
3809	33331	19159
3810	33341	19151
3811	33349	19141
3812	33362	19135
3813	33372	19127
3814	33381	19119
3815	33392	19111
3816	33402	19103
3817	33414	19096
3818	33425	19089
3819	33433	19080
3820	33444	19072
3821	33456	19065
3822	33465	19056
3823	33477	19049
3824	33486	19041
3825	33497	19033
3826	33508	19026
3827	33517	19017
3828	33529	19010
3829	33541	19003
3830	33549	18994
3831	33559	18986
3832	33567	18977
3833	33578	18969
3834	33588	18961
3835	33596	18952
3836	33605	18944
3837	33613	18935
3838	33625	18927
3839	33635	18919
3840	33645	18911
3841	33657	18905
3842	33664	18894
3843	33675	18887
3844	33684	18879
3845	33694	18870
3846	33706	18864
3847	33715	18855
3848	33726	18848
3849	33738	18841
3850	33746	18831
3851	33756	18823
3852	33763	18814
3853	33774	18806
3854	33783	18797
3855	33792	18789
3856	33803	18781
3857	33811	18772
3858	33821	18764
3859	33829	18755
3860	33839	18747
3861	33846	18737
3862	33855	18729
3863	33862	18719
3864	33873	18711
3865	33882	18702
3866	33890	18693
3867	33898	18684
3868	33907	18675
3869	33916	18667
3870	33924	18657
3871	33933	18649
3872	33941	18640
3873	33951	18632
3874	33959	18622
3875	33968	18614
3876	33976	18604
3877	33986	18597
3878	33994	18587
3879	34004	18579
3880	34013	18571
3881	34021	18562
3882	34030	18553
3883	34038	18544
3884	34047	18535
3885	34055	18526
3886	34066	18518
3887	34073	18509
3888	34083	18501
3889	34091	18491
3890	34102	18484
3891	34109	18474
3892	34116	18465
3893	34124	18455
3894	34133	18447
3895	34141	18437
3896	34151	18429
3897	34153	18417
3898	34162	18408
3899	34170	18399
3900	34180	18391
3901	34189	18382
3902	34198	18374
3903	34205	18364
3904	34216	18357
3905	34224	18347
3906	34234	18339
3907	34241	18329
3908	34251	18321
3909	34260	18313
3910	34270	18304
3911	34280	18296
3912	34288	18287
3913	34301	18281
3914	34312	18273
3915	34321	18265
3916	34333	18257
3917	34343	18249
3918	34353	18241
3919	34356	18230
3920	34367	18222
3921	34377	18214
3922	34387	18206
3923	34399	18199
3924	34408	18190
3925	34419	18182
3926	34431	18175
3927	34442	18168
3928	34457	18163
3929	34468	18155
3930	34479	18147
3931	34487	18138
3932	34497	18130
3933	34506	18121
3934	34517	18113
3935	34525	18104
3936	34534	18095
3937	34544	18088
3938	34552	18078
3939	34561	18070
3940	34569	18061
3941	34579	18053
3942	34586	18043
3943	34596	18034
3944	34604	18025
3945	34614	18017
3946	34622	18008
3947	34630	17999
3948	34638	17990
3949	34647	17981
3950	34655	17972
3951	34663	17963
3952	34672	17954
3953	34681	17945
3954	34689	17936
3955	34697	17927
3956	34705	17918
3957	34713	17909
3958	34724	17901
3959	34731	17892
3960	34742	17884
3961	34748	17874
3962	34759	17866
3963	34765	17856
3964	34776	17848
3965	34783	17838
3966	34794	17831
3967	34801	17821
3968	34811	17813
3969	34817	17803
3970	34827	17795
3971	34835	17785
3972	34845	17778
3973	34855	17769
3974	34863	17760
3975	34874	17753
3976	34882	17743
3977	34892	17735
3978	34901	17727
3979	34911	17718
3980	34921	17710
3981	34929	17701
3982	34941	17694
3983	34948	17684
3984	34958	17676
3985	34966	17667
3986	34975	17659
3987	34985	17650
3988	34994	17642
3989	35005	17634
3990	35014	17625
3991	35025	17618
3992	35035	17609
3993	35050	17604
3994	35059	17595
3995	35070	17588
3996	35081	17580
3997	35093	17572
3998	35105	17565
3999	35113	17556
4000	35124	17549
4001	35135	17541
4002	35145	17533
4003	35157	17526
4004	35167	17517
4005	35177	17509
4006	35189	17502
4007	35198	17493
4008	35209	17486
4009	35221	17478
4010	35229	17469
4011	35239	17461
4012	35247	17452
4013	35256	17443
4014	35265	17435
4015	35273	17425
4016	35283	17417
4017	35291	17408
4018	35302	17400
4019	35309	17391
4020	35320	17383
4021	35330	17375
4022	35340	17367
4023	35350	17358
4024	35357	17349
4025	35367	17341
4026	35375	17332
4027	35385	17323
4028	35392	17313
4029	35395	17302
4030	35404	17293
4031	35415	17285
4032	35422	17276
4033	35433	17268
4034	35443	17260
4035	35456	17253
4036	35468	17246
4037	35481	17239
4038	35494	17233
4039	35506	17225
4040	35520	17219
4041	35532	17212
4042	35547	17206
4043	35559	17199
4044	35569	17191
4045	35579	17183
4046	35589	17174
4047	35601	17167
4048	35611	17159
4049	35621	17151
4050	35636	17145
4051	35647	17137
4052	35659	17130
4053	35670	17122
4054	35682	17115
4055	35695	17108
4056	35705	17100
4057	35716	17092
4058	35725	17083
4059	35734	17075
4060	35742	17065
4061	35752	17057
4062	35762	17049
4063	35778	17044
4064	35787	17035
4065	35799	17028
4066	35810	17020
4067	35817	17010
4068	35829	17003
4069	35836	16993
4070	35847	16986
4071	35856	16977
4072	35868	16969
4073	35880	16962
4074	35892	16955
4075	35902	16946
4076	35913	16939
4077	35922	16930
4078	35931	16922
4079	35942	16913
4080	35949	16904
4081	35961	16896
4082	35969	16887
4083	35980	16880
4084	35992	16872
4085	36000	16863
4086	36010	16855
4087	36018	16846
4088	36029	16838
4089	36041	16831
4090	36049	16821
4091	36060	16814
4092	36069	16805
4093	36082	16798
4094	36095	16791
4095	36108	16784
4096	36121	16778
4097	36132	16770
4098	36143	16762
4099	36153	16754
4100	36164	16746
4101	36175	16738
4102	36185	16730
4103	36198	16723
4104	36208	16715
4105	36217	16706
4106	36229	16699
4107	36241	16691
4108	36254	16684
4109	36267	16677
4110	36279	16670
4111	36294	16664
4112	36303	16655
4113	36314	16647
4114	36324	16639
4115	36335	16631
4116	36345	16623
4117	36357	16616
4118	36369	16608
4119	36378	16599
4120	36388	16591
4121	36395	16581
4122	36406	16573
4123	36412	16564
4124	36422	16555
4125	36429	16546
4126	36440	16538
4127	36449	16529
4128	36458	16520
4129	36468	16512
4130	36476	16503
4131	36489	16496
4132	36496	16486
4133	36507	16478
4134	36518	16470
4135	36528	16462
4136	36542	16456
4137	36554	16448
4138	36565	16440
4139	36577	16433
4140	36589	16425
4141	36598	16417
4142	36607	16408
4143	36616	16399
4144	36625	16390
4145	36636	16383
4146	36644	16373
4147	36654	16365
4148	36664	16357
4149	36672	16348
4150	36681	16339
4151	36691	16330
4152	36702	16322
4153	36713	16315
4154	36723	16307
4155	36733	16298
4156	36742	16289
4157	36755	16282
4158	36769	16276
4159	36780	16268
4160	36793	16261
4161	36805	16254
4162	36817	16246
4163	36829	16238
4164	36841	16231
4165	36853	16223
4166	36866	16216
4167	36874	16207
4168	36886	16200
4169	36895	16191
4170	36906	16183
4171	36918	16176
4172	36927	16167
4173	36938	16159
4174	36952	16153
4175	36964	16145
4176	36976	16137
4177	36989	16130
4178	36999	16122
4179	37013	16115
4180	37025	16108
4181	37040	16102
4182	37053	16095
4183	37064	16087
4184	37077	16080
4185	37091	16073
4186	37104	16066
4187	37121	16061
4188	37137	16055
4189	37139	16043
4190	37151	16036
4191	37166	16029
4192	37176	16021
4193	37185	16012
4194	37195	16004
4195	37203	15994
4196	37213	15986
4197	37221	15977
4198	37234	15970
4199	37245	15962
4200	37254	15953
4201	37268	15946
4202	37280	15939
4203	37289	15930
4204	37299	15922
4205	37310	15913
4206	37319	15905
4207	37330	15897
4208	37337	15887
4209	37347	15879
4210	37353	15869
4211	37363	15861
4212	37372	15851
4213	37382	15843
4214	37390	15834
4215	37401	15826
4216	37413	15818
4217	37418	15808
4218	37429	15800
4219	37439	15791
4220	37451	15784
4221	37456	15773
4222	37467	15765
4223	37480	15758
4224	37489	15750
4225	37501	15742
4226	37514	15735
4227	37523	15726
4228	37535	15719
4229	37547	15711
4230	37560	15704
4231	37577	15698
4232	37585	15689
4233	37599	15682
4234	37611	15675
4235	37621	15666
4236	37632	15658
4237	37642	15650
4238	37650	15641
4239	37663	15633
4240	37674	15626
4241	37684	15617
4242	37699	15611
4243	37713	15604
4244	37726	15597
4245	37736	15588
4246	37749	15581
4247	37761	15574
4248	37772	15565
4249	37781	15556
4250	37792	15549
4251	37804	15541
4252	37813	15532
4253	37824	15524
4254	37831	15514
4255	37841	15506
4256	37849	15497
4257	37860	15489
4258	37871	15481
4259	37880	15472
4260	37891	15464
4261	37901	15455
4262	37905	15445
4263	37916	15436
4264	37929	15429
4265	37940	15421
4266	37951	15413
4267	37963	15406
4268	37978	15399
4269	37988	15391
4270	37999	15382
4271	38010	15375
4272	38022	15367
4273	38033	15359
4274	38042	15350
4275	38052	15341
4276	38059	15332
4277	38070	15324
4278	38077	15314
4279	38088	15306
4280	38095	15296
4281	38104	15288
4282	38112	15278
4283	38122	15270
4284	38131	15261
4285	38140	15252
4286	38150	15244
4287	38158	15235
4288	38169	15226
4289	38176	15217
4290	38186	15208
4291	38194	15199
4292	38205	15191
4293	38213	15182
4294	38216	15170
4295	38223	15161
4296	38234	15153
4297	38243	15144
4298	38254	15136
4299	38263	15127
4300	38273	15119
4301	38284	15110
4302	38292	15101
4303	38304	15093
4304	38315	15085
4305	38323	15076
4306	38333	15068
4307	38341	15058
4308	38352	15050
4309	38360	15041
4310	38370	15033
4311	38378	15023
4312	38389	15015
4313	38401	15007
4314	38412	14999
4315	38422	14991
4316	38433	14983
4317	38440	14973
4318	38450	14965
4319	38457	14955
4320	38470	14948
4321	38479	14939
4322	38488	14930
4323	38497	14921
4324	38508	14913
4325	38517	14904
4326	38526	14895
4327	38535	14887
4328	38543	14877
4329	38546	14866
4330	38554	14857
4331	38566	14849
4332	38575	14840
4333	38589	14833
4334	38601	14826
4335	38614	14818
4336	38623	14810
4337	38637	14802
4338	38650	14795
4339	38659	14786
4340	38668	14777
4341	38678	14769
4342	38685	14759
4343	38696	14751
4344	38703	14742
4345	38714	14734
4346	38721	14724
4347	38732	14716
4348	38741	14707
4349	38750	14698
4350	38758	14689
4351	38767	14680
4352	38778	14672
4353	38786	14662
4354	38796	14654
4355	38803	14644
4356	38813	14636
4357	38820	14626
4358	38830	14618
4359	38840	14609
4360	38848	14600
4361	38858	14591
4362	38865	14582
4363	38876	14574
4364	38883	14564
4365	38893	14556
4366	38901	14546
4367	38911	14538
4368	38918	14528
4369	38929	14520
4370	38936	14511
4371	38947	14502
4372	38957	14494
4373	38964	14484
4374	38975	14476
4375	38982	14466
4376	38992	14458
4377	39000	14449
4378	39010	14440
4379	39017	14431
4380	39029	14423
4381	39038	14414
4382	39046	14405
4383	39057	14397
4384	39065	14387
4385	39076	14379
4386	39083	14369
4387	39093	14361
4388	39100	14352
4389	39110	14343
4390	39120	14334
4391	39129	14326
4392	39138	14317
4393	39146	14307
4394	39155	14299
4395	39163	14290
4396	39173	14281
4397	39181	14271
4398	39191	14263
4399	39198	14254
4400	39209	14245
4401	39216	14236
4402	39226	14227
4403	39235	14218
4404	39243	14209
4405	39253	14200
4406	39261	14191
4407	39273	14183
4408	39280	14174
4409	39290	14166
4410	39298	14156
4411	39308	14148
4412	39316	14138
4413	39325	14130
4414	39334	14121
4415	39343	14112
4416	39352	14103
4417	39360	14094
4418	39371	14086
4419	39378	14076
4420	39389	14068
4421	39395	14058
4422	39406	14050
4423	39416	14041
4424	39419	14030
4425	39428	14021
4426	39439	14013
4427	39446	14004
4428	39456	13995
4429	39465	13986
4430	39473	13977
4431	39481	13968
4432	39491	13959
4433	39501	13951
4434	39509	13941
4435	39520	13933
4436	39527	13924
4437	39538	13916
4438	39548	13907
4439	39552	13896
4440	39559	13887
4441	39569	13878
4442	39576	13869
4443	39586	13860
4444	39594	13851
4445	39604	13842
4446	39611	13833
4447	39621	13824
4448	39630	13815
4449	39638	13806
4450	39646	13797
4451	39655	13788
4452	39664	13779
4453	39672	13770
4454	39685	13762
4455	39692	13753
4456	39706	13746
4457	39717	13737
4458	39725	13728
4459	39738	13721
4460	39751	13713
4461	39760	13705
4462	39771	13696
4463	39782	13688
4464	39789	13679
4465	39801	13671
4466	39813	13663
4467	39822	13654
4468	39836	13647
4469	39846	13638
4470	39856	13630
4471	39868	13622
4472	39880	13614
4473	39892	13606
4474	39904	13598
4475	39915	13590
4476	39926	13582
4477	39934	13573
4478	39941	13563
4479	39948	13553
4480	39955	13544
4481	39962	13534
4482	39969	13525
4483	39977	13516
4484	39985	13506
4485	39995	13498
4486	40002	13488
4487	40013	13480
4488	40020	13470
4489	40030	13462
4490	40037	13452
4491	40048	13444
4492	40054	13434
4493	40065	13426
4494	40072	13416
4495	40081	13408
4496	40090	13399
4497	40099	13390
4498	40110	13382
4499	40117	13372
4500	40127	13364
4501	40135	13354
4502	40145	13346
4503	40152	13336
4504	40161	13327
4505	40169	13318
4506	40180	13310
4507	40190	13301
4508	40197	13292
4509	40207	13283
4510	40215	13274
4511	40225	13265
4512	40232	13256
4513	40242	13247
4514	40249	13238
4515	40258	13229
4516	40266	13220
4517	40277	13211
4518	40285	13202
4519	40295	13194
4520	40302	13184
4521	40311	13175
4522	40318	13166
4523	40328	13157
4524	40336	13148
4525	40345	13139
4526	40355	13130
4527	40363	13121
4528	40373	13113
4529	40381	13103
4530	40390	13095
4531	40398	13085
4532	40408	13077
4533	40420	13069
4534	40429	13060
4535	40439	13051
4536	40446	13042
4537	40455	13033
4538	40462	13024
4539	40471	13015
4540	40479	13005
4541	40490	12997
4542	40497	12988
4543	40508	12979
4544	40515	12970
4545	40525	12961
4546	40533	12952
4547	40543	12943
4548	40551	12934
4549	40560	12925
4550	40568	12916
4551	40577	12907
4552	40585	12898
4553	40592	12889
4554	40600	12879
4555	40609	12870
4556	40617	12861
4557	40626	12852
4558	40634	12843
4559	40643	12834
4560	40654	12826
4561	40661	12816
4562	40668	12807
4563	40677	12798
4564	40687	12790
4565	40694	12780
4566	40705	12772
4567	40711	12762
4568	40722	12754
4569	40729	12744
4570	40740	12736
4571	40750	12727
4572	40757	12718
4573	40765	12709
4574	40774	12700
4575	40782	12691
4576	40790	12681
4577	40800	12673
4578	40808	12664
4579	40819	12655
4580	40825	12646
4581	40835	12637
4582	40843	12628
4583	40853	12619
4584	40859	12609
4585	40869	12601
4586	40877	12591
4587	40886	12583
4588	40894	12573
4589	40904	12565
4590	40911	12555
4591	40920	12547
4592	40927	12537
4593	40937	12528
4594	40943	12519
4595	40953	12510
4596	40960	12501
4597	40970	12492
4598	40977	12482
4599	40987	12474
4600	40994	12464
4601	41003	12456
4602	41011	12447
4603	41021	12438
4604	41032	12429
4605	41039	12420
4606	41051	12412
4607	41058	12402
4608	41061	12392
4609	41070	12383
4610	41075	12373
4611	41085	12364
4612	41092	12355
4613	41102	12346
4614	41109	12337
4615	41118	12328
4616	41127	12319
4617	41136	12310
4618	41144	12301
4619	41152	12292
4620	41161	12283
4621	41169	12274
4622	41177	12265
4623	41187	12256
4624	41198	12248
4625	41205	12238
4626	41215	12230
4627	41223	12220
4628	41234	12212
4629	41241	12203
4630	41250	12194
4631	41256	12184
4632	41267	12176
4633	41277	12167
4634	41285	12158
4635	41293	12149
4636	41301	12140
4637	41312	12131
4638	41319	12122
4639	41329	12113
4640	41337	12104
4641	41346	12095
4642	41354	12086
4643	41364	12078
4644	41371	12068
4645	41381	12059
4646	41388	12050
4647	41400	12042
4648	41412	12034
4649	41419	12024
4650	41428	12016
4651	41436	12006
4652	41446	11998
4653	41453	11988
4654	41463	11980
4655	41470	11970
4656	41480	11962
4657	41482	11951
4658	41491	11942
4659	41499	11933
4660	41508	11924
4661	41516	11915
4662	41525	11906
4663	41532	11897
4664	41542	11888
4665	41549	11878
4666	41559	11870
4667	41566	11860
4668	41574	11851
4669	41583	11842
4670	41592	11833
4671	41599	11824
4672	41609	11815
4673	41615	11806
4674	41626	11797
4675	41633	11788
4676	41643	11779
4677	41650	11770
4678	41659	11761
4679	41666	11752
4680	41676	11743
4681	41678	11732
4682	41685	11723
4683	41694	11714
4684	41701	11704
4685	41711	11696
4686	41720	11687
4687	41729	11678
4688	41739	11670
4689	41746	11660
4690	41755	11651
4691	41763	11642
4692	41772	11633
4693	41780	11624
4694	41789	11615
4695	41796	11606
4696	41805	11597
4697	41812	11587
4698	41821	11579
4699	41829	11569
4700	41838	11561
4701	41846	11551
4702	41855	11542
4703	41862	11533
4704	41871	11524
4705	41879	11515
4706	41889	11506
4707	41896	11497
4708	41906	11488
4709	41914	11479
4710	41924	11471
4711	41931	11461
4712	41941	11453
4713	41948	11443
4714	41957	11434
4715	41964	11425
4716	41974	11416
4717	41981	11407
4718	41990	11398
4719	41997	11389
4720	42007	11380
4721	42017	11372
4722	42025	11362
4723	42037	11354
4724	42045	11345
4725	42055	11337
4726	42062	11327
4727	42072	11319
4728	42079	11309
4729	42089	11301
4730	42096	11291
4731	42106	11282
4732	42112	11273
4733	42122	11264
4734	42130	11255
4735	42139	11246
4736	42147	11237
4737	42156	11228
4738	42162	11219
4739	42172	11210
4740	42179	11200
4741	42188	11192
4742	42198	11183
4743	42211	11175
4744	42221	11167
4745	42228	11157
4746	42238	11149
4747	42248	11140
4748	42256	11131
4749	42265	11122
4750	42274	11113
4751	42283	11104
4752	42290	11095
4753	42301	11086
4754	42308	11077
4755	42317	11068
4756	42324	11059
4757	42335	11050
4758	42341	11041
4759	42352	11032
4760	42359	11023
4761	42368	11014
4762	42375	11005
4763	42385	10996
4764	42392	10987
4765	42403	10978
4766	42410	10969
4767	42419	10960
4768	42428	10951
4769	42436	10942
4770	42438	10931
4771	42448	10923
4772	42455	10914
4773	42465	10905
4774	42472	10896
4775	42483	10887
4776	42490	10878
4777	42500	10869
4778	42507	10860
4779	42517	10851
4780	42525	10842
4781	42534	10833
4782	42545	10825
4783	42552	10815
