iter	RMSE
2927	0.6340519444
2928	0.6340202017
2929	0.6339914427
2930	0.6339618705
2931	0.6339353299
2932	0.6339049511
2933	0.6338767353
2934	0.633852107
2935	0.6338187058
2936	0.6337895427
2937	0.6337531457
2938	0.6337245693
2939	0.6336970398
2940	0.6336632455
2941	0.6336425025
2942	0.6336160171
2943	0.6335810588
2944	0.6335594774
2945	0.633531438
2946	0.6334974354
2947	0.6334731678
2948	0.6334421215
2949	0.6334119426
2950	0.6333839904
2951	0.6333477083
2952	0.633304263
2953	0.6332711198
2954	0.6332396791
2955	0.6332208776
2956	0.6331964695
2957	0.6331689646
2958	0.6331428719
2959	0.6331082423
2960	0.6330816722
2961	0.6330496389
2962	0.6330230183
2963	0.632996132
2964	0.6329692166
2965	0.6329439478
2966	0.6329172448
2967	0.6328831717
2968	0.6328526735
2969	0.6328284252
2970	0.6327928888
2971	0.6327643163
2972	0.6327293036
2973	0.6327030261
2974	0.6326798857
2975	0.632659037
2976	0.6326244176
2977	0.6325973842
2978	0.6325724908
2979	0.6325301661
2980	0.6325011707
2981	0.6324687983
2982	0.632441617
2983	0.6324174512
2984	0.6323954727
2985	0.6323734586
2986	0.6323476518
2987	0.6323086402
2988	0.632279489
2989	0.6322573079
2990	0.6322340191
2991	0.632211969
2992	0.6321887533
2993	0.6321612278
2994	0.6321371347
2995	0.6321059946
2996	0.632077763
2997	0.6320494112
2998	0.6320197816
2999	0.6319874604
3000	0.6319622413
3001	0.6319271135
3002	0.6318980634
3003	0.631870192
3004	0.6318453372
3005	0.631817359
3006	0.6317924182
3007	0.6317690655
3008	0.6317454536
3009	0.6317203523
3010	0.6316959699
3011	0.6316680305
3012	0.6316348444
3013	0.631611308
3014	0.6315827224
3015	0.63155815
3016	0.6315322201
3017	0.6315012553
3018	0.6314777953
3019	0.6314452992
3020	0.6314123331
3021	0.6313883214
3022	0.6313599521
3023	0.6313345165
3024	0.6313147326
3025	0.6312874313
3026	0.6312583183
3027	0.6312359343
3028	0.631201517
3029	0.631167058
3030	0.6311419416
3031	0.6311153971
3032	0.6310951681
3033	0.6310706539
3034	0.6310439659
3035	0.6310180792
3036	0.6309848596
3037	0.630958956
3038	0.630932657
3039	0.630905174
3040	0.6308817004
3041	0.63084018
3042	0.630798714
3043	0.630773231
3044	0.6307499767
3045	0.6307303826
3046	0.6306968712
3047	0.6306734174
3048	0.6306382233
3049	0.6306050547
3050	0.6305852317
3051	0.6305644355
3052	0.6305371635
3053	0.6305141791
3054	0.6304903974
3055	0.6304713465
3056	0.6304431223
3057	0.6304215257
3058	0.6303939589
3059	0.630358466
3060	0.6303353868
3061	0.630305404
3062	0.6302721975
3063	0.6302430556
3064	0.6302072678
3065	0.6301786313
3066	0.6301575791
3067	0.630138003
3068	0.6300976137
3069	0.6300720561
3070	0.6300440436
3071	0.6300148505
3072	0.6299881569
3073	0.6299583045
3074	0.6299315087
3075	0.6298993752
3076	0.6298749273
3077	0.6298505213
3078	0.6298241776
3079	0.6297940363
3080	0.6297672504
3081	0.6297309725
3082	0.6297123801
3083	0.6296812959
3084	0.6296446244
3085	0.6296159071
3086	0.6295882819
3087	0.6295558551
3088	0.6295217085
3089	0.6294897876
3090	0.6294666577
3091	0.6294404607
3092	0.6294155359
3093	0.6293930831
3094	0.6293651468
3095	0.6293506885
3096	0.6293240393
3097	0.6293071027
3098	0.6292814817
3099	0.6292507139
3100	0.6292232332
3101	0.6292049996
3102	0.629167942
3103	0.629141803
3104	0.6291099169
3105	0.6290836942
3106	0.6290542984
3107	0.6290180655
3108	0.6289899909
3109	0.6289629038
3110	0.6289403864
3111	0.6289193048
3112	0.6288876606
3113	0.6288602346
3114	0.6288327253
3115	0.6288119033
3116	0.6287916818
3117	0.6287655835
3118	0.6287404918
3119	0.6287163731
3120	0.6286876589
3121	0.6286623865
3122	0.6286364006
3123	0.628611125
3124	0.6285720122
3125	0.6285480841
3126	0.6285214185
3127	0.6284986023
3128	0.6284769419
3129	0.6284482608
3130	0.6284154235
3131	0.6283886971
3132	0.6283680209
3133	0.6283454208
3134	0.6283194791
3135	0.6282966035
3136	0.6282777088
3137	0.6282506237
3138	0.6282251428
3139	0.6281990718
3140	0.6281699924
3141	0.6281514899
3142	0.6281236986
3143	0.6281029054
3144	0.6280739771
3145	0.628050323
3146	0.6280120654
3147	0.6279862042
3148	0.6279618525
3149	0.6279351825
3150	0.6279083362
3151	0.6278875727
3152	0.6278667442
3153	0.6278452167
3154	0.6278285828
3155	0.6278014526
3156	0.6277724592
3157	0.6277488665
3158	0.6277247144
3159	0.627700509
3160	0.6276664338
3161	0.6276395152
3162	0.6276165929
3163	0.6275883325
3164	0.6275599426
3165	0.627533139
3166	0.6275031191
3167	0.6274803023
3168	0.6274576154
3169	0.6274265186
3170	0.6273979552
3171	0.6273605157
3172	0.6273428117
3173	0.6273172356
3174	0.6272975866
3175	0.6272712427
3176	0.6272484987
3177	0.6272299209
3178	0.6272102391
3179	0.6271965503
3180	0.6271771383
3181	0.6271528486
3182	0.6271246655
3183	0.6270939613
3184	0.6270658676
3185	0.627041187
3186	0.6270114505
3187	0.6269894891
3188	0.6269651001
3189	0.6269431973
3190	0.6269101246
3191	0.6268846871
3192	0.6268675575
3193	0.6268477831
3194	0.6268259616
3195	0.6268027974
3196	0.6267819027
3197	0.6267564071
3198	0.6267340003
3199	0.6267099408
3200	0.6266837593
3201	0.6266569801
3202	0.6266304981
3203	0.6266078939
3204	0.6265855891
3205	0.6265625387
3206	0.6265366078
3207	0.6265045777
3208	0.6264840325
3209	0.6264606349
3210	0.6264378338
3211	0.6264160474
3212	0.6263970163
3213	0.6263752761
3214	0.6263462693
3215	0.6263217602
3216	0.6262918805
3217	0.6262662081
3218	0.6262424326
3219	0.6262221366
3220	0.6261983893
3221	0.6261722661
3222	0.6261481827
3223	0.6261284533
3224	0.6261060181
3225	0.6260736059
3226	0.6260542851
3227	0.6260383666
3228	0.6260106118
3229	0.6259915919
3230	0.6259675853
3231	0.6259433301
3232	0.6259231701
3233	0.6258971008
3234	0.6258726612
3235	0.6258408789
3236	0.6258247088
3237	0.6258038901
3238	0.6257811297
3239	0.6257599095
3240	0.625740882
3241	0.6257223171
3242	0.6256959753
3243	0.6256650966
3244	0.6256485076
3245	0.6256270244
3246	0.6255870882
3247	0.6255663045
3248	0.6255421824
3249	0.6255140684
3250	0.6254913744
3251	0.6254634495
3252	0.62544241
3253	0.6254163079
3254	0.6253911337
3255	0.6253581244
3256	0.6253300284
3257	0.6253064083
3258	0.6252825119
3259	0.6252596379
3260	0.6252360248
3261	0.625208381
3262	0.625180962
3263	0.6251582458
3264	0.6251269731
3265	0.6251044051
3266	0.6250756466
3267	0.6250547331
3268	0.6250397637
3269	0.6250161469
3270	0.6249889779
3271	0.6249666409
3272	0.624946522
3273	0.624920917
3274	0.624894859
3275	0.6248598827
3276	0.6248261286
3277	0.624802191
3278	0.6247715003
3279	0.6247662936
3280	0.6247421965
3281	0.6247167321
3282	0.6246960683
3283	0.6246679397
3284	0.6246434818
3285	0.6246184351
3286	0.6245912726
3287	0.6245684136
3288	0.6245527081
3289	0.6245236465
3290	0.6244888522
3291	0.6244642794
3292	0.62443972
3293	0.6244135741
3294	0.624389169
3295	0.6243615162
3296	0.6243351479
3297	0.6243166585
3298	0.6242947977
3299	0.6242616769
3300	0.624240547
3301	0.6242262462
3302	0.6242136511
3303	0.6241898224
3304	0.6241672608
3305	0.6241400532
3306	0.6241234666
3307	0.6241023781
3308	0.6240766055
3309	0.6240563711
3310	0.6240301664
3311	0.6240097159
3312	0.6239855146
3313	0.6239652834
3314	0.6239431155
3315	0.6239220298
3316	0.623894862
3317	0.6238737709
3318	0.6238502462
3319	0.6238345833
3320	0.6238082958
3321	0.6237832398
3322	0.6237608291
3323	0.6237323963
3324	0.6237070065
3325	0.6236776126
3326	0.6236539192
3327	0.6236266578
3328	0.6236032915
3329	0.6235830236
3330	0.623555188
3331	0.6235168737
3332	0.6234960088
3333	0.6234692076
3334	0.6234442041
3335	0.6234240739
3336	0.6233939075
3337	0.6233715731
3338	0.6233444764
3339	0.6233144283
3340	0.6232946288
3341	0.6232652102
3342	0.6232369058
3343	0.623209295
3344	0.623184894
3345	0.6231554204
3346	0.6231272442
3347	0.62310149
3348	0.6230811706
3349	0.6230566578
3350	0.6230376381
3351	0.6230101284
3352	0.6229803499
3353	0.6229526421
3354	0.6229309115
3355	0.622905584
3356	0.6228831646
3357	0.6228646799
3358	0.6228433052
3359	0.6228211873
3360	0.6227932708
3361	0.6227662448
3362	0.6227440777
3363	0.6227108505
3364	0.6226890258
3365	0.6226639058
3366	0.6226411247
3367	0.6226086461
3368	0.6225882129
3369	0.6225629034
3370	0.6225397962
3371	0.6225179132
3372	0.6224975442
3373	0.622484251
3374	0.622464753
3375	0.622446193
3376	0.6224263519
3377	0.6223974027
3378	0.6223788631
3379	0.6223583032
3380	0.6223350374
3381	0.6223138875
3382	0.6222932986
3383	0.6222819466
3384	0.6222591368
3385	0.6222398407
3386	0.6222022634
3387	0.6221714759
3388	0.6221543246
3389	0.6221366159
3390	0.6221108746
3391	0.6220974675
3392	0.6220753017
3393	0.6220460938
3394	0.6220240025
3395	0.622004054
3396	0.6219804398
3397	0.6219595167
3398	0.6219373461
3399	0.6219118395
3400	0.6218843041
3401	0.6218544474
3402	0.621835341
3403	0.6218084794
3404	0.6217922813
3405	0.6217704527
3406	0.621753239
3407	0.6217352442
3408	0.6217119599
3409	0.621687285
3410	0.621666586
3411	0.6216401064
3412	0.6216258146
3413	0.6216065406
3414	0.6215915406
3415	0.6215710111
3416	0.6215450369
3417	0.621519104
3418	0.6214946059
3419	0.6214719083
3420	0.621454323
3421	0.6214366997
3422	0.6214197373
3423	0.6214022867
3424	0.6213819524
3425	0.6213569298
3426	0.6213340528
3427	0.6213115091
3428	0.6212854882
3429	0.6212607009
3430	0.6212343452
3431	0.6212102743
3432	0.621188196
3433	0.6211681303
3434	0.6211308276
3435	0.6211096333
3436	0.6210821774
3437	0.6210638776
3438	0.6210348699
3439	0.6210082291
3440	0.6209936343
3441	0.6209745088
3442	0.6209535367
3443	0.6209335678
3444	0.6209042345
3445	0.6208773342
3446	0.6208523359
3447	0.6208226438
3448	0.6207884215
3449	0.6207585318
3450	0.6207323921
3451	0.6207158509
3452	0.6207003399
3453	0.6206767199
3454	0.620645886
3455	0.6206225954
3456	0.6205972896
3457	0.6205706985
3458	0.6205528401
3459	0.6205218451
3460	0.6204971838
3461	0.6204676729
3462	0.620443979
3463	0.6204260298
3464	0.6203985954
3465	0.6203783856
3466	0.6203620138
3467	0.6203377143
3468	0.6203187736
3469	0.6202976206
3470	0.6202734906
3471	0.6202490123
3472	0.620225541
3473	0.6201996963
3474	0.6201756378
3475	0.6201508577
3476	0.6201312415
3477	0.6201171603
3478	0.6200883243
3479	0.6200702264
3480	0.6200466122
3481	0.6200214373
3482	0.6199917421
3483	0.6199671879
3484	0.6199464603
3485	0.619915975
3486	0.619903968
3487	0.6198841841
3488	0.619862857
3489	0.6198448217
3490	0.6198211544
3491	0.6197995991
3492	0.6197854888
3493	0.6197657722
3494	0.6197496066
3495	0.6197195995
3496	0.6196956488
3497	0.6196632062
3498	0.6196445309
3499	0.6196254869
3500	0.6196062896
3501	0.619579431
3502	0.6195434185
3503	0.6195172047
3504	0.6194868178
3505	0.6194634331
3506	0.6194410075
3507	0.61942852
3508	0.6194104108
3509	0.6193855201
3510	0.6193671703
3511	0.6193462821
3512	0.6193225558
3513	0.6192953359
3514	0.6192792453
3515	0.6192631347
3516	0.6192432763
3517	0.6192233007
3518	0.6191994121
3519	0.6191786779
3520	0.6191544943
3521	0.6191284763
3522	0.6191063013
3523	0.6190782114
3524	0.6190620948
3525	0.6190380193
3526	0.6190125285
3527	0.6189843478
3528	0.6189667984
3529	0.6189421702
3530	0.6189159327
3531	0.6188912264
3532	0.6188713552
3533	0.6188679316
3534	0.6188364355
3535	0.6188125169
3536	0.6187852624
3537	0.618764834
3538	0.6187438279
3539	0.6187230722
3540	0.6187026717
3541	0.6186689795
3542	0.6186442097
3543	0.6186256928
3544	0.6185976282
3545	0.6185830044
3546	0.6185554594
3547	0.6185355578
3548	0.6185143985
3549	0.618495681
3550	0.6184644846
3551	0.6184439726
3552	0.6184275349
3553	0.6184044994
3554	0.6183785453
3555	0.6183504956
3556	0.618325658
3557	0.6183057816
3558	0.6182743334
3559	0.6182538179
3560	0.6182312942
3561	0.618214075
3562	0.6181869399
3563	0.6181637477
3564	0.6181412035
3565	0.6181154216
3566	0.6180972868
3567	0.6180767767
3568	0.618059865
3569	0.6180356507
3570	0.6180175192
3571	0.6179830671
3572	0.6179648488
3573	0.6179413387
3574	0.6179165689
3575	0.6178931451
3576	0.6178668847
3577	0.6178493858
3578	0.6178268492
3579	0.6178004843
3580	0.6177716953
3581	0.6177537652
3582	0.6177272647
3583	0.6177031172
3584	0.6176809387
3585	0.6176651233
3586	0.6176433777
3587	0.617627895
3588	0.6176045384
3589	0.6175696878
3590	0.6175525625
3591	0.6175356315
3592	0.6175153178
3593	0.6174969974
3594	0.6174801421
3595	0.6174599871
3596	0.6174464878
3597	0.6174247242
3598	0.6174083291
3599	0.6173898098
3600	0.6173669097
3601	0.6173494566
3602	0.6173275676
3603	0.6173079584
3604	0.6172809688
3605	0.6172566228
3606	0.6172439052
3607	0.617219088
3608	0.6172013954
3609	0.6171797873
3610	0.6171538474
3611	0.6171351932
3612	0.6171109982
3613	0.6170972337
3614	0.6170684848
3615	0.6170494384
3616	0.6170336521
3617	0.6170194216
3618	0.6169989822
3619	0.6169876915
3620	0.6169744499
3621	0.6169527016
3622	0.6169314189
3623	0.616915543
3624	0.6169030024
3625	0.6168816832
3626	0.6168687989
3627	0.6168470289
3628	0.6168284792
3629	0.6167978828
3630	0.6167747948
3631	0.6167488716
3632	0.6167296219
3633	0.6167113815
3634	0.6166965735
3635	0.6166781451
3636	0.6166557073
3637	0.6166281088
3638	0.6166067252
3639	0.6165865036
3640	0.6165650355
3641	0.6165507215
3642	0.6165336049
3643	0.6165143219
3644	0.6164855408
3645	0.6164736302
3646	0.6164503353
3647	0.6164367829
3648	0.616415723
3649	0.616395251
3650	0.6163764264
3651	0.616362093
3652	0.6163343917
3653	0.616306464
3654	0.6162870156
3655	0.6162688691
3656	0.6162527278
3657	0.6162358206
3658	0.6162141668
3659	0.6161953883
3660	0.6161762655
3661	0.6161538426
3662	0.6161300227
3663	0.616112537
3664	0.6161119477
3665	0.616087484
3666	0.6160746202
3667	0.6160535764
3668	0.6160368498
3669	0.6160169278
3670	0.6159893461
3671	0.6159707282
3672	0.6159505051
3673	0.6159329194
3674	0.6159135144
3675	0.6158950898
3676	0.6158754588
3677	0.6158492713
3678	0.6158281715
3679	0.615812917
3680	0.6157960266
3681	0.615776044
3682	0.6157413665
3683	0.6157206663
3684	0.6156956906
3685	0.615667481
3686	0.6156437358
3687	0.6156211274
3688	0.6155946963
3689	0.6155660424
3690	0.6155485914
3691	0.6155260522
3692	0.6155071716
3693	0.6154869928
3694	0.6154737124
3695	0.6154512083
3696	0.6154335711
3697	0.6154057959
3698	0.6153886988
3699	0.6153717432
3700	0.6153558708
3701	0.6153371799
3702	0.6153111794
3703	0.6153030912
3704	0.615275072
3705	0.6152586614
3706	0.6152419728
3707	0.615219539
3708	0.6151934653
3709	0.6151726683
3710	0.6151471875
3711	0.6151164632
3712	0.6150881717
3713	0.6150697101
3714	0.6150452625
3715	0.6150219128
3716	0.6149925507
3717	0.6149756134
3718	0.6149495276
3719	0.6149324724
3720	0.6149044059
3721	0.6148840654
3722	0.61486788
3723	0.6148490001
3724	0.6148407733
3725	0.6148267668
3726	0.6148125466
3727	0.6147921653
3728	0.6147775498
3729	0.6147651339
3730	0.6147331201
3731	0.6147103277
3732	0.614690251
3733	0.614677006
3734	0.6146513044
3735	0.6146294907
3736	0.6146129316
3737	0.6145926553
3738	0.6145731273
3739	0.6145643985
3740	0.6145527142
3741	0.6145418036
3742	0.614526488
3743	0.614513903
3744	0.6144818398
3745	0.6144610503
3746	0.6144446092
3747	0.6144317001
3748	0.6144090674
3749	0.6143948444
3750	0.6143793172
3751	0.6143500514
3752	0.6143285406
3753	0.6143059945
3754	0.6142818403
3755	0.6142544879
3756	0.6142427508
3757	0.6142185219
3758	0.614200017
3759	0.6141834542
3760	0.6141694047
3761	0.6141564809
3762	0.6141432426
3763	0.6141196155
3764	0.6141038767
3765	0.6140884736
3766	0.6140597889
3767	0.6140408543
3768	0.6140228794
3769	0.614005227
3770	0.6139853221
3771	0.6139618922
3772	0.6139456011
3773	0.6139361806
3774	0.6139188783
3775	0.6138946877
3776	0.6138793604
3777	0.6138580228
3778	0.6138376194
3779	0.6138214554
3780	0.6138011186
3781	0.6137798671
3782	0.6137557502
3783	0.613735778
3784	0.61372512
3785	0.6137126749
3786	0.6136979736
3787	0.6136843395
3788	0.6136626157
3789	0.6136425531
3790	0.6136240139
3791	0.6136029861
3792	0.6135817427
3793	0.6135642743
3794	0.6135454831
3795	0.6135280143
3796	0.6135198541
3797	0.6134999001
3798	0.6134862899
3799	0.6134724419
3800	0.613462323
3801	0.6134444292
3802	0.613422687
3803	0.6134064044
3804	0.6133804841
3805	0.6133679648
3806	0.6133563818
3807	0.613340474
3808	0.6133187161
3809	0.6132921826
3810	0.6132787406
3811	0.61325715
3812	0.6132418768
3813	0.6132267972
3814	0.6132073202
3815	0.6131843463
3816	0.6131660516
3817	0.6131460714
3818	0.6131335349
3819	0.613118097
3820	0.6130969383
3821	0.6130739203
3822	0.6130558671
3823	0.6130378768
3824	0.613027348
3825	0.6130123226
3826	0.6129965007
3827	0.6129748622
3828	0.6129623935
3829	0.6129474134
3830	0.6129206435
3831	0.6129082977
3832	0.6128897384
3833	0.612883508
3834	0.6128650465
3835	0.6128473219
3836	0.6128347676
3837	0.6128214233
3838	0.6128026689
3839	0.6127755609
3840	0.6127561476
3841	0.6127406744
3842	0.6127211606
3843	0.612701479
3844	0.612682605
3845	0.6126673866
3846	0.6126495569
3847	0.6126251789
3848	0.6126057893
3849	0.6125761808
3850	0.6125596255
3851	0.6125364027
3852	0.6125239491
3853	0.6125073874
3854	0.6124858971
3855	0.612471018
3856	0.6124440895
3857	0.6124375398
3858	0.6124183597
3859	0.612391486
3860	0.6123729622
3861	0.612358701
3862	0.6123349738
3863	0.6123170695
3864	0.6122993769
3865	0.6122812401
3866	0.6122555089
3867	0.612242214
3868	0.612228052
3869	0.6122047256
3870	0.6121881732
3871	0.6121709426
3872	0.6121544414
3873	0.6121289244
3874	0.6121153064
3875	0.6121075609
3876	0.6120837309
3877	0.6120691555
3878	0.6120481267
3879	0.6120364996
3880	0.6120052304
3881	0.6119911788
3882	0.6119721424
3883	0.6119627857
3884	0.6119492502
3885	0.6119280238
3886	0.611900669
3887	0.6118825347
3888	0.6118620809
3889	0.6118464514
3890	0.6118365161
3891	0.6118146846
3892	0.6118105014
3893	0.6117936763
3894	0.6117809798
3895	0.6117707774
3896	0.611754873
3897	0.6117543069
3898	0.6117411505
3899	0.6117249739
3900	0.6117147639
3901	0.611690915
3902	0.6116642372
3903	0.6116425761
3904	0.6116176843
3905	0.6115999652
3906	0.6115772838
3907	0.6115620936
3908	0.6115500676
3909	0.6115223669
3910	0.6115073217
3911	0.6114919139
3912	0.6114809116
3913	0.6114639762
3914	0.6114401865
3915	0.6114226315
3916	0.6113916409
3917	0.6113759559
3918	0.6113531249
3919	0.611349176
3920	0.6113297884
3921	0.6112985583
3922	0.6112770816
3923	0.6112512894
3924	0.6112327941
3925	0.6112242349
3926	0.6112012282
3927	0.6111836354
3928	0.6111626674
3929	0.6111426041
3930	0.6111335638
3931	0.6111134532
3932	0.6111034814
3933	0.6110817894
3934	0.6110665425
3935	0.6110400093
3936	0.6110249605
3937	0.6110055165
3938	0.6109916216
3939	0.610965429
3940	0.6109461959
3941	0.6109312311
3942	0.6109153614
3943	0.6108944582
3944	0.6108759671
3945	0.6108569477
3946	0.6108455939
3947	0.6108304335
3948	0.6108145607
3949	0.6107982934
3950	0.6107704213
3951	0.6107556519
3952	0.6107350893
3953	0.6107210629
3954	0.6107051513
3955	0.610695179
3956	0.6106775085
3957	0.6106545192
3958	0.6106390261
3959	0.6106247693
3960	0.6106053035
3961	0.6105932818
3962	0.6105760629
3963	0.6105643766
3964	0.6105479158
3965	0.6105288156
3966	0.6105128637
3967	0.6104834161
3968	0.6104682099
3969	0.6104530127
3970	0.6104345955
3971	0.610421038
3972	0.6104089014
3973	0.6103936721
3974	0.6103787513
3975	0.6103491544
3976	0.6103223763
3977	0.6103131812
3978	0.6102970653
3979	0.6102878621
3980	0.6102777787
3981	0.6102670529
3982	0.6102481795
3983	0.6102249403
3984	0.6101949703
3985	0.6101773446
3986	0.6101616879
3987	0.6101415656
3988	0.6101296166
3989	0.610120648
3990	0.6100973732
3991	0.6100776194
3992	0.6100580144
3993	0.6100385794
3994	0.6100285923
3995	0.6100132347
3996	0.6099917877
3997	0.6099828293
3998	0.6099723012
3999	0.6099546355
4000	0.6099419407
4001	0.6099217941
4002	0.6099089752
4003	0.6098971984
4004	0.6098904592
4005	0.6098677736
4006	0.6098485231
4007	0.6098256288
4008	0.6098058079
4009	0.6097969572
4010	0.6097885376
4011	0.6097751267
4012	0.6097572872
4013	0.6097433839
4014	0.6097309704
4015	0.6097080727
4016	0.6096933051
4017	0.609681438
4018	0.6096650878
4019	0.6096466465
4020	0.6096275743
4021	0.609609134
4022	0.6095853353
4023	0.6095674029
4024	0.6095601094
4025	0.6095435592
4026	0.6095264441
4027	0.609506322
4028	0.6094877562
4029	0.6094872017
4030	0.609457924
4031	0.6094341565
4032	0.609414245
4033	0.6093986437
4034	0.6093733902
4035	0.6093605199
4036	0.6093389174
4037	0.6093242216
4038	0.6093067553
4039	0.6092898609
4040	0.6092694042
4041	0.6092578796
4042	0.6092467841
4043	0.6092324138
4044	0.6092149732
4045	0.6091988127
4046	0.6091808662
4047	0.6091633592
4048	0.6091477171
4049	0.6091300627
4050	0.6091189801
4051	0.6090998246
4052	0.6090701458
4053	0.6090497856
4054	0.6090291908
4055	0.6090185433
4056	0.6090089941
4057	0.6089901426
4058	0.6089707299
4059	0.6089501823
4060	0.6089460814
4061	0.6089279109
4062	0.6089076335
4063	0.6088910846
4064	0.6088806025
4065	0.6088584688
4066	0.6088467573
4067	0.6088337022
4068	0.6088166491
4069	0.6088010459
4070	0.6087804055
4071	0.6087667408
4072	0.6087438458
4073	0.6087332232
4074	0.6087215815
4075	0.6087118842
4076	0.608698085
4077	0.6086871538
4078	0.6086689746
4079	0.6086599654
4080	0.6086363015
4081	0.6086183388
4082	0.6086100593
4083	0.6086009682
4084	0.6085897303
4085	0.6085690786
4086	0.6085593683
4087	0.608539436
4088	0.6085225428
4089	0.6085085895
4090	0.6084892253
4091	0.6084604092
4092	0.6084405679
4093	0.6084214452
4094	0.6084090451
4095	0.6083908005
4096	0.6083817614
4097	0.608368029
4098	0.6083666529
4099	0.6083447855
4100	0.6083328591
4101	0.6083190321
4102	0.6083097997
4103	0.6082958637
4104	0.6082854741
4105	0.6082690436
4106	0.6082448994
4107	0.6082316032
4108	0.6082033772
4109	0.6081845677
4110	0.6081647818
4111	0.6081477201
4112	0.6081330014
4113	0.6081124414
4114	0.6080979737
4115	0.6080802687
4116	0.6080764261
4117	0.608050189
4118	0.6080274995
4119	0.608008313
4120	0.607989781
4121	0.6079749204
4122	0.6079455053
4123	0.6079346126
4124	0.6079096555
4125	0.6078975399
4126	0.6078836435
4127	0.6078543498
4128	0.6078377055
4129	0.6078216507
4130	0.6078042774
4131	0.6077863992
4132	0.6077672775
4133	0.6077476709
4134	0.607722911
4135	0.6077064513
4136	0.6076858644
4137	0.6076747745
4138	0.6076640885
4139	0.6076486945
4140	0.6076286812
4141	0.6076125603
4142	0.6075969814
4143	0.6075849952
4144	0.6075759528
4145	0.6075553272
4146	0.6075434444
4147	0.6075261065
4148	0.6075136019
4149	0.6074905102
4150	0.607476639
4151	0.6074539772
4152	0.6074405303
4153	0.607432095
4154	0.6074176386
4155	0.6074051046
4156	0.6073869638
4157	0.6073594099
4158	0.6073419435
4159	0.6073258615
4160	0.607306909
4161	0.6072822665
4162	0.6072721193
4163	0.6072529723
4164	0.6072335194
4165	0.607216468
4166	0.6071972833
4167	0.6071734458
4168	0.6071562065
4169	0.6071431932
4170	0.6071284517
4171	0.607104811
4172	0.6070828247
4173	0.6070741132
4174	0.6070647637
4175	0.6070477197
4176	0.6070413152
4177	0.6070237324
4178	0.6070104636
4179	0.6069958694
4180	0.6069702069
4181	0.6069588287
4182	0.6069401311
4183	0.6069220666
4184	0.6069086403
4185	0.6068991642
4186	0.6068756626
4187	0.6068634225
4188	0.6068433503
4189	0.6068428138
4190	0.6068344534
4191	0.6068015801
4192	0.6067855975
4193	0.6067744568
4194	0.6067674608
4195	0.6067495177
4196	0.6067256894
4197	0.6067173799
4198	0.6067063915
4199	0.6066939384
4200	0.6066719525
4201	0.6066570358
4202	0.6066409955
4203	0.6066210283
4204	0.6066007951
4205	0.6065801677
4206	0.6065607904
4207	0.6065459501
4208	0.6065280155
4209	0.6065076523
4210	0.6064964113
4211	0.6064778423
4212	0.6064581242
4213	0.6064442844
4214	0.606419381
4215	0.6064177429
4216	0.6064073226
4217	0.6064067869
4218	0.6063844943
4219	0.6063670109
4220	0.6063524875
4221	0.6063497471
4222	0.6063349074
4223	0.6063193113
4224	0.6063072131
4225	0.6062891707
4226	0.6062746739
4227	0.6062584532
4228	0.6062451852
4229	0.6062368416
4230	0.6062217886
4231	0.6062015253
4232	0.6061900082
4233	0.6061731761
4234	0.6061518875
4235	0.6061339869
4236	0.6061226312
4237	0.6061007625
4238	0.6060836764
4239	0.6060769692
4240	0.6060682635
4241	0.6060543256
4242	0.6060416291
4243	0.6060221459
4244	0.6060120899
4245	0.6059916937
4246	0.6059739258
4247	0.6059610246
4248	0.6059498301
4249	0.6059370061
4250	0.6059183745
4251	0.605900804
4252	0.6058884324
4253	0.6058653924
4254	0.6058509921
4255	0.6058439003
4256	0.6058275493
4257	0.605801939
4258	0.6057851387
4259	0.6057741267
4260	0.6057538878
4261	0.6057368319
4262	0.6057363
4263	0.6057260613
4264	0.6057061223
4265	0.6056876152
4266	0.6056722404
4267	0.6056464878
4268	0.6056250341
4269	0.6056163346
4270	0.605599479
4271	0.6055869072
4272	0.6055722966
4273	0.6055630359
4274	0.6055491399
4275	0.6055392306
4276	0.6055276542
4277	0.6055134749
4278	0.6054883771
4279	0.605462352
4280	0.6054395405
4281	0.6054205107
4282	0.6054112364
4283	0.6053944032
4284	0.6053821923
4285	0.6053621471
4286	0.6053558421
4287	0.6053418106
4288	0.6053158811
4289	0.6053011297
4290	0.6052937278
4291	0.6052770065
4292	0.6052619658
4293	0.6052503702
4294	0.6052498454
4295	0.6052332612
4296	0.6052107239
4297	0.6051885621
4298	0.6051768377
4299	0.6051554215
4300	0.6051424738
4301	0.6051293395
4302	0.6051051453
4303	0.6050945705
4304	0.6050797595
4305	0.6050508413
4306	0.6050357367
4307	0.6050246965
4308	0.6050166085
4309	0.6050022369
4310	0.6049850036
4311	0.6049786038
4312	0.6049673655
4313	0.6049502683
4314	0.6049420778
4315	0.6049302599
4316	0.6049068106
4317	0.6048885975
4318	0.6048578132
4319	0.6048463019
4320	0.6048351544
4321	0.6048255431
4322	0.6048089256
4323	0.6047885942
4324	0.6047769531
4325	0.6047546289
4326	0.6047462052
4327	0.6047282674
4328	0.6047159596
4329	0.604715438
4330	0.6047060791
4331	0.604693941
4332	0.6046791656
4333	0.6046627463
4334	0.6046519987
4335	0.6046279539
4336	0.6046127002
4337	0.6045985256
4338	0.6045828814
4339	0.6045631567
